dataset,graph_id,region,graph_family,node_id,component_id,component_size,label,hhid,site,group,sex,sars,index,degree,weighted_degree_sec,contact_count,degree_centrality,betweenness_centrality,closeness_centrality,clustering,core_number,graph_center_score,structural_source_label,source_file
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,1452,0,242,simulation_source_unknown_until_task_generation,sociopatterns_primary_school_component_0,SocioPatterns primary school,5A,M,Unknown,Unknown,77,28660.0,1433.0,0.31950207468879666,0.0028603343168716474,0.5950617283950618,0.5184552289815447,47,0.5,0,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,1453,0,242,simulation_source_unknown_until_task_generation,sociopatterns_primary_school_component_0,SocioPatterns primary school,5A,F,Unknown,Unknown,57,14980.0,749.0,0.23651452282157676,0.0013200207220943354,0.5657276995305164,0.5369674185463659,43,0.3333333333333333,0,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,1457,0,242,simulation_source_unknown_until_task_generation,sociopatterns_primary_school_component_0,SocioPatterns primary school,5A,F,Unknown,Unknown,111,32040.0,1602.0,0.4605809128630705,0.006894366012295783,0.6495956873315364,0.45257985257985256,47,0.5,0,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,1458,0,242,simulation_source_unknown_until_task_generation,sociopatterns_primary_school_component_0,SocioPatterns primary school,5A,M,Unknown,Unknown,98,33520.0,1676.0,0.4066390041493776,0.00667919122838685,0.6276041666666666,0.42478434672838206,47,0.5,0,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,1459,0,242,simulation_source_unknown_until_task_generation,sociopatterns_primary_school_component_0,SocioPatterns primary school,5A,M,Unknown,Unknown,63,17340.0,867.0,0.26141078838174275,0.003352714525364005,0.5751789976133651,0.5079365079365079,43,0.5,0,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,1461,0,242,simulation_source_unknown_until_task_generation,sociopatterns_primary_school_component_0,SocioPatterns primary school,5A,F,Unknown,Unknown,48,18220.0,911.0,0.1991701244813278,0.001364303148822533,0.5527522935779816,0.4796099290780142,41,0.3333333333333333,0,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,1465,0,242,simulation_source_unknown_until_task_generation,sociopatterns_primary_school_component_0,SocioPatterns primary school,5B,F,Unknown,Unknown,61,20520.0,1026.0,0.25311203319502074,0.001780553362205677,0.5724465558194775,0.5519125683060109,47,0.5,0,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,1468,0,242,simulation_source_unknown_until_task_generation,sociopatterns_primary_school_component_0,SocioPatterns primary school,5A,M,Unknown,Unknown,84,19660.0,983.0,0.34854771784232363,0.0036898645791121312,0.6055276381909548,0.4661503155479059,47,0.5,0,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,1471,0,242,simulation_source_unknown_until_task_generation,sociopatterns_primary_school_component_0,SocioPatterns primary school,5B,M,Unknown,Unknown,53,15480.0,774.0,0.21991701244813278,0.0011614753275778818,0.5565819861431871,0.602322206095791,41,0.3333333333333333,0,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,1475,0,242,simulation_source_unknown_until_task_generation,sociopatterns_primary_school_component_0,SocioPatterns primary school,5B,F,Unknown,Unknown,46,12700.0,635.0,0.1908713692946058,0.001488342648073766,0.5391498881431768,0.553623188405797,36,0.3333333333333333,0,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,1477,0,242,simulation_source_unknown_until_task_generation,sociopatterns_primary_school_component_0,SocioPatterns primary school,5A,M,Unknown,Unknown,98,27280.0,1364.0,0.4066390041493776,0.006795635829698541,0.6276041666666666,0.42857142857142855,47,0.5,0,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,1479,0,242,simulation_source_unknown_until_task_generation,sociopatterns_primary_school_component_0,SocioPatterns primary school,5A,M,Unknown,Unknown,44,9440.0,472.0,0.1825726141078838,0.0010474819006589676,0.5452488687782805,0.5412262156448203,38,0.3333333333333333,0,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,1480,0,242,simulation_source_unknown_until_task_generation,sociopatterns_primary_school_component_0,SocioPatterns primary school,5B,F,Unknown,Unknown,95,28500.0,1425.0,0.3941908713692946,0.006256881031039342,0.6227390180878553,0.451959686450168,47,0.5,0,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,1482,0,242,simulation_source_unknown_until_task_generation,sociopatterns_primary_school_component_0,SocioPatterns primary school,5B,M,Unknown,Unknown,81,19700.0,985.0,0.3360995850622407,0.0028815216293935782,0.600997506234414,0.5459876543209876,47,0.5,0,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,1483,0,242,simulation_source_unknown_until_task_generation,sociopatterns_primary_school_component_0,SocioPatterns primary school,5A,F,Unknown,Unknown,49,5740.0,287.0,0.2033195020746888,0.0008920689383033018,0.5477272727272727,0.5782312925170068,41,0.3333333333333333,0,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,1486,0,242,simulation_source_unknown_until_task_generation,sociopatterns_primary_school_component_0,SocioPatterns primary school,5B,M,Unknown,Unknown,65,16540.0,827.0,0.2697095435684647,0.0021798666089784054,0.5751789976133651,0.5480769230769231,47,0.3333333333333333,0,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,1489,0,242,simulation_source_unknown_until_task_generation,sociopatterns_primary_school_component_0,SocioPatterns primary school,5B,F,Unknown,Unknown,76,21640.0,1082.0,0.3153526970954357,0.003033067971799788,0.5935960591133005,0.4957894736842105,47,0.5,0,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,1493,0,242,simulation_source_unknown_until_task_generation,sociopatterns_primary_school_component_0,SocioPatterns primary school,5A,F,Unknown,Unknown,83,21860.0,1093.0,0.34439834024896265,0.0026950396660810894,0.6040100250626567,0.5245371730825742,47,0.5,0,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,1495,0,242,simulation_source_unknown_until_task_generation,sociopatterns_primary_school_component_0,SocioPatterns primary school,5A,M,Unknown,Unknown,59,12760.0,638.0,0.24481327800829875,0.0022772925997264987,0.5670588235294117,0.45412039742840443,43,0.3333333333333333,0,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,1498,0,242,simulation_source_unknown_until_task_generation,sociopatterns_primary_school_component_0,SocioPatterns primary school,5A,M,Unknown,Unknown,106,27580.0,1379.0,0.43983402489626555,0.006471003213784389,0.6409574468085106,0.43863432165318955,47,0.5,0,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,1500,0,242,simulation_source_unknown_until_task_generation,sociopatterns_primary_school_component_0,SocioPatterns primary school,4A,M,Unknown,Unknown,82,20900.0,1045.0,0.34024896265560167,0.0044448966670857445,0.6025,0.4667268894911171,47,0.5,0,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,1501,0,242,simulation_source_unknown_until_task_generation,sociopatterns_primary_school_component_0,SocioPatterns primary school,5A,F,Unknown,Unknown,76,26180.0,1309.0,0.3153526970954357,0.002326264634569775,0.5935960591133005,0.5256140350877193,47,0.5,0,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,1502,0,242,simulation_source_unknown_until_task_generation,sociopatterns_primary_school_component_0,SocioPatterns primary school,5A,F,Unknown,Unknown,73,23020.0,1151.0,0.3029045643153527,0.0022208038051601047,0.589242053789731,0.5361491628614916,47,0.5,0,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,1503,0,242,simulation_source_unknown_until_task_generation,sociopatterns_primary_school_component_0,SocioPatterns primary school,4A,F,Unknown,Unknown,93,29580.0,1479.0,0.38589211618257263,0.006561643708387991,0.6195372750642674,0.4359513791491351,47,0.5,0,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,1504,0,242,simulation_source_unknown_until_task_generation,sociopatterns_primary_school_component_0,SocioPatterns primary school,4A,F,Unknown,Unknown,33,14920.0,746.0,0.13692946058091288,0.0007256666108536853,0.5182795698924731,0.5662878787878788,31,0.3333333333333333,0,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,1511,0,242,simulation_source_unknown_until_task_generation,sociopatterns_primary_school_component_0,SocioPatterns primary school,5A,M,Unknown,Unknown,39,3180.0,159.0,0.16182572614107885,0.0003299329174292198,0.5193965517241379,0.7300944669365722,36,0.3333333333333333,0,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,1516,0,242,simulation_source_unknown_until_task_generation,sociopatterns_primary_school_component_0,SocioPatterns primary school,5A,M,Unknown,Unknown,56,16140.0,807.0,0.23236514522821577,0.0025379870169663318,0.5604651162790698,0.462987012987013,41,0.3333333333333333,0,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,1519,0,242,simulation_source_unknown_until_task_generation,sociopatterns_primary_school_component_0,SocioPatterns primary school,4A,F,Unknown,Unknown,41,8280.0,414.0,0.17012448132780084,0.0011238551254095913,0.5440180586907449,0.526829268292683,35,0.3333333333333333,0,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,1520,0,242,simulation_source_unknown_until_task_generation,sociopatterns_primary_school_component_0,SocioPatterns primary school,5A,F,Unknown,Unknown,72,20000.0,1000.0,0.2987551867219917,0.002151638909050623,0.5835351089588378,0.5113458528951487,47,0.3333333333333333,0,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,1521,0,242,simulation_source_unknown_until_task_generation,sociopatterns_primary_school_component_0,SocioPatterns primary school,Teachers,Unknown,Unknown,Unknown,40,4520.0,226.0,0.16597510373443983,0.0018238131817854583,0.5391498881431768,0.46923076923076923,31,0.3333333333333333,0,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,1522,0,242,simulation_source_unknown_until_task_generation,sociopatterns_primary_school_component_0,SocioPatterns primary school,5A,M,Unknown,Unknown,71,21080.0,1054.0,0.2946058091286307,0.003730825237167371,0.5863746958637469,0.49295774647887325,47,0.5,0,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,1524,0,242,simulation_source_unknown_until_task_generation,sociopatterns_primary_school_component_0,SocioPatterns primary school,4A,F,Unknown,Unknown,23,8240.0,412.0,0.0954356846473029,2.939560906283122e-05,0.4839357429718876,0.924901185770751,23,0.3333333333333333,0,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,1525,0,242,simulation_source_unknown_until_task_generation,sociopatterns_primary_school_component_0,SocioPatterns primary school,4A,M,Unknown,Unknown,47,10380.0,519.0,0.1950207468879668,0.001376550585436052,0.5427927927927928,0.5078630897317299,38,0.3333333333333333,0,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,1528,0,242,simulation_source_unknown_until_task_generation,sociopatterns_primary_school_component_0,SocioPatterns primary school,4A,M,Unknown,Unknown,49,18160.0,908.0,0.2033195020746888,0.0012840348037454713,0.5565819861431871,0.5102040816326531,40,0.5,0,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,1532,0,242,simulation_source_unknown_until_task_generation,sociopatterns_primary_school_component_0,SocioPatterns primary school,4A,M,Unknown,Unknown,92,22780.0,1139.0,0.3817427385892116,0.0041612769376655305,0.617948717948718,0.48757763975155277,47,0.5,0,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,1533,0,242,simulation_source_unknown_until_task_generation,sociopatterns_primary_school_component_0,SocioPatterns primary school,4A,M,Unknown,Unknown,96,29960.0,1498.0,0.3983402489626556,0.005172125069160935,0.6243523316062176,0.47982456140350876,47,0.5,0,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,1538,0,242,simulation_source_unknown_until_task_generation,sociopatterns_primary_school_component_0,SocioPatterns primary school,4A,F,Unknown,Unknown,26,8580.0,429.0,0.1078838174273859,0.00013167648667798166,0.5,0.8,25,0.3333333333333333,0,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,1539,0,242,simulation_source_unknown_until_task_generation,sociopatterns_primary_school_component_0,SocioPatterns primary school,4A,F,Unknown,Unknown,46,15520.0,776.0,0.1908713692946058,0.0008679578556966813,0.5452488687782805,0.5845410628019324,39,0.3333333333333333,0,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,1545,0,242,simulation_source_unknown_until_task_generation,sociopatterns_primary_school_component_0,SocioPatterns primary school,4A,M,Unknown,Unknown,55,20600.0,1030.0,0.22821576763485477,0.001136223998673032,0.5617715617715617,0.5959595959595959,43,0.3333333333333333,0,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,1546,0,242,simulation_source_unknown_until_task_generation,sociopatterns_primary_school_component_0,SocioPatterns primary school,4A,F,Unknown,Unknown,59,15120.0,756.0,0.24481327800829875,0.002364645610424402,0.5697399527186762,0.5014611338398597,43,0.5,0,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,1548,0,242,simulation_source_unknown_until_task_generation,sociopatterns_primary_school_component_0,SocioPatterns primary school,4A,M,Unknown,Unknown,79,19360.0,968.0,0.3278008298755187,0.004968674336590426,0.598014888337469,0.45731905225576114,47,0.5,0,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,1549,0,242,simulation_source_unknown_until_task_generation,sociopatterns_primary_school_component_0,SocioPatterns primary school,4A,M,Unknown,Unknown,70,13660.0,683.0,0.29045643153526973,0.0026830662789530616,0.5849514563106796,0.505175983436853,47,0.5,0,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,1551,0,242,simulation_source_unknown_until_task_generation,sociopatterns_primary_school_component_0,SocioPatterns primary school,3B,M,Unknown,Unknown,134,30280.0,1514.0,0.5560165975103735,0.013270962739313342,0.6925287356321839,0.39591516103692065,47,0.5,0,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,1552,0,242,simulation_source_unknown_until_task_generation,sociopatterns_primary_school_component_0,SocioPatterns primary school,3B,F,Unknown,Unknown,123,33680.0,1684.0,0.5103734439834025,0.00981664601602259,0.6713091922005571,0.4174330267892843,47,0.5,0,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,1555,0,242,simulation_source_unknown_until_task_generation,sociopatterns_primary_school_component_0,SocioPatterns primary school,3B,F,Unknown,Unknown,68,27420.0,1371.0,0.2821576763485477,0.003117121605644251,0.5793269230769231,0.5074626865671642,43,0.3333333333333333,0,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,1558,0,242,simulation_source_unknown_until_task_generation,sociopatterns_primary_school_component_0,SocioPatterns primary school,3B,M,Unknown,Unknown,101,42380.0,2119.0,0.4190871369294606,0.005689085624285397,0.6325459317585301,0.4647524752475248,47,0.5,0,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,1560,0,242,simulation_source_unknown_until_task_generation,sociopatterns_primary_school_component_0,SocioPatterns primary school,3B,F,Unknown,Unknown,100,28680.0,1434.0,0.4149377593360996,0.005847862959700832,0.6308900523560209,0.41838383838383836,47,0.5,0,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,1562,0,242,simulation_source_unknown_until_task_generation,sociopatterns_primary_school_component_0,SocioPatterns primary school,3B,F,Unknown,Unknown,58,20040.0,1002.0,0.24066390041493776,0.0019220559867881323,0.5657276995305164,0.543254688445251,43,0.3333333333333333,0,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,1563,0,242,simulation_source_unknown_until_task_generation,sociopatterns_primary_school_component_0,SocioPatterns primary school,5B,F,Unknown,Unknown,97,36980.0,1849.0,0.4024896265560166,0.006713279694554332,0.625974025974026,0.4420103092783505,47,0.5,0,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,1564,0,242,simulation_source_unknown_until_task_generation,sociopatterns_primary_school_component_0,SocioPatterns primary school,3B,M,Unknown,Unknown,78,17120.0,856.0,0.3236514522821577,0.002509481077788014,0.5965346534653465,0.5724275724275725,47,0.5,0,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,1567,0,242,simulation_source_unknown_until_task_generation,sociopatterns_primary_school_component_0,SocioPatterns primary school,3B,M,Unknown,Unknown,86,24480.0,1224.0,0.35684647302904565,0.003932226110710769,0.6085858585858586,0.4744186046511628,47,0.5,0,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,1570,0,242,simulation_source_unknown_until_task_generation,sociopatterns_primary_school_component_0,SocioPatterns primary school,3B,F,Unknown,Unknown,51,14240.0,712.0,0.21161825726141079,0.0008078281971888256,0.5527522935779816,0.6415686274509804,43,0.3333333333333333,0,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,1572,0,242,simulation_source_unknown_until_task_generation,sociopatterns_primary_school_component_0,SocioPatterns primary school,3B,F,Unknown,Unknown,106,25960.0,1298.0,0.43983402489626555,0.006133692694536004,0.6409574468085106,0.43557951482479784,47,0.5,0,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,1574,0,242,simulation_source_unknown_until_task_generation,sociopatterns_primary_school_component_0,SocioPatterns primary school,3B,F,Unknown,Unknown,63,32520.0,1626.0,0.26141078838174275,0.00263624012631954,0.5683962264150944,0.4874551971326165,43,0.3333333333333333,0,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,1578,0,242,simulation_source_unknown_until_task_generation,sociopatterns_primary_school_component_0,SocioPatterns primary school,5B,M,Unknown,Unknown,71,20060.0,1003.0,0.2946058091286307,0.002721488281679489,0.5863746958637469,0.5179074446680081,47,0.5,0,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,1579,0,242,simulation_source_unknown_until_task_generation,sociopatterns_primary_school_component_0,SocioPatterns primary school,3B,M,Unknown,Unknown,122,35280.0,1764.0,0.5062240663900415,0.008740751914188794,0.6694444444444444,0.4187779433681073,47,0.5,0,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,1580,0,242,simulation_source_unknown_until_task_generation,sociopatterns_primary_school_component_0,SocioPatterns primary school,3B,M,Unknown,Unknown,44,20200.0,1010.0,0.1825726141078838,0.0007334944601842129,0.5427927927927928,0.6490486257928119,39,0.3333333333333333,0,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
